"","trial","lum1","lum2","c1","c2","im","thisN","thisTrialN","thisRepN","resp.keys","resp.rt","resp.duration","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","thisRow.t","notes","instruct.started","ready.started","instrText.started","instruct.stopped","trial.started","resp.started","image.started","trial.stopped","trials.resp.keys","trials.resp.rt","trials.resp.duration","thanks.started","thanksText.started","thanks.stopped","session","participant","date","expName","expVersion","psychopyVersion","frameRate","expStart","X"
"454",80,0.25,0.67,1,0,"imgs/white_0.25_0.67_1.0_0.0.png",80,80,0,"right",1.10143089294434,"None",0,80,80,80,117.934380054474,NA,NA,NA,NA,NA,117.925966739655,118.433155059814,118.433155059814,119.553845643997,"right",1.10143089294434,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"455",81,0.75,0.33,1,0,"imgs/white_0.75_0.33_1.0_0.0.png",81,81,0,"left",1.29992866516113,"None",0,81,81,81,119.568968057632,NA,NA,NA,NA,NA,119.5636677742,120.067737579346,120.067737579346,121.370749950409,"left",1.29992866516113,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"456",82,0.33,0.5,1,0,"imgs/white_0.33_0.5_1.0_0.0.png",82,82,0,"right",0.720770120620728,"None",0,82,82,82,121.389382839203,NA,NA,NA,NA,NA,121.38356590271,121.885899066925,121.885899066925,122.622875213623,"right",0.720770120620728,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"457",83,0.33,0.25,1,0,"imgs/white_0.33_0.25_1.0_0.0.png",83,83,0,"left",3.77371692657471,"None",0,83,83,83,122.638326644897,NA,NA,NA,NA,NA,122.630261898041,123.13708782196,123.13708782196,126.926346302032,"left",3.77371692657471,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"458",84,0.5,0.42,1,0,"imgs/white_0.5_0.42_1.0_0.0.png",84,84,0,"left",1.69464468955994,"None",0,84,84,84,126.944098949432,NA,NA,NA,NA,NA,126.938383579254,127.440384864807,127.440384864807,129.145175457001,"left",1.69464468955994,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"459",85,0.75,0.25,1,0,"imgs/white_0.75_0.25_1.0_0.0.png",85,85,0,"left",0.620135545730591,"None",0,85,85,85,129.164179563522,NA,NA,NA,NA,NA,129.158482551575,129.65914440155,129.65914440155,130.295625209808,"left",0.620135545730591,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"460",86,0.33,0.67,1,0,"imgs/white_0.33_0.67_1.0_0.0.png",86,86,0,"right",0.700416803359985,"None",0,86,86,86,130.312825679779,NA,NA,NA,NA,NA,130.307521343231,130.810541391373,130.810541391373,131.530030012131,"right",0.700416803359985,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"461",87,0.42,0.67,0,1,"imgs/white_0.42_0.67_0.0_1.0.png",87,87,0,"left",0.994478702545166,"None",0,87,87,87,131.543366670609,NA,NA,NA,NA,NA,131.537467002869,132.044565677643,132.044565677643,133.048429012299,"left",0.994478702545166,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"462",88,0.33,0.25,1,0,"imgs/white_0.33_0.25_1.0_0.0.png",88,88,0,"left",2.12457060813904,"None",0,88,88,88,133.063762903214,NA,NA,NA,NA,NA,133.056197881699,133.562447786331,133.562447786331,135.700023412704,"left",2.12457060813904,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"463",89,0.33,0.58,0,1,"imgs/white_0.33_0.58_0.0_1.0.png",89,89,0,"right",1.28025794029236,"None",0,89,89,89,135.716741323471,NA,NA,NA,NA,NA,135.711492300034,136.21487736702,136.21487736702,137.501372814178,"right",1.28025794029236,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"464",90,0.33,0.5,0,1,"imgs/white_0.33_0.5_0.0_1.0.png",90,90,0,"right",2.19084572792053,"None",0,90,90,90,137.517098426819,NA,NA,NA,NA,NA,137.511888027191,138.016303539276,138.016303539276,140.221221923828,"right",2.19084572792053,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"465",91,0.42,0.58,1,0,"imgs/white_0.42_0.58_1.0_0.0.png",91,91,0,"right",0.640122890472412,"None",0,91,91,91,140.239344835281,NA,NA,NA,NA,NA,140.23312163353,140.735108613968,140.735108613968,141.388510704041,"right",0.640122890472412,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"466",92,0.25,0.67,0,1,"imgs/white_0.25_0.67_0.0_1.0.png",92,92,0,"right",1.02448749542236,"None",0,92,92,92,141.404007911682,NA,NA,NA,NA,NA,141.39577460289,141.902684688568,141.902684688568,142.942367076874,"right",1.02448749542236,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"467",93,0.42,0.58,0,1,"imgs/white_0.42_0.58_0.0_1.0.png",93,93,0,"left",0.873123407363892,"None",0,93,93,93,142.956756830215,NA,NA,NA,NA,NA,142.948991775513,143.454182624817,143.454182624817,144.34125494957,"left",0.873123407363892,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"468",94,0.25,0.5,1,0,"imgs/white_0.25_0.5_1.0_0.0.png",94,94,0,"right",0.823790788650513,"None",0,94,94,94,144.3600897789,NA,NA,NA,NA,NA,144.353373289108,144.855540037155,144.855540037155,145.692430734634,"right",0.823790788650513,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"469",95,0.33,0.75,1,0,"imgs/white_0.33_0.75_1.0_0.0.png",95,95,0,"right",0.816672563552856,"None",0,95,95,95,145.707576990128,NA,NA,NA,NA,NA,145.700365304947,146.206582546234,146.206582546234,147.026612520218,"right",0.816672563552856,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"470",96,0.25,0.75,1,0,"imgs/white_0.25_0.75_1.0_0.0.png",96,96,0,"right",0.874303817749023,"None",0,96,96,96,147.040333271027,NA,NA,NA,NA,NA,147.034610271454,147.541020393372,147.541020393372,148.42791557312,"right",0.874303817749023,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"471",97,0.5,0.58,1,0,"imgs/white_0.5_0.58_1.0_0.0.png",97,97,0,"right",1.96122670173645,"None",0,97,97,97,148.44375038147,NA,NA,NA,NA,NA,148.438364744186,148.942173719406,148.942173719406,150.913277626038,"right",1.96122670173645,"None",NA,NA,NA,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"472",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150.98383808136,150.987610816956,152.928339958191,1,"GA5","2025-08-20_15h39.14.305","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9614581844174,"2025-08-20 15h39.21.149565 +0200",NA
"473",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,0.00630831718444824,0.0101239681243896,0.0101239681243896,0.878987312316895,NA,NA,NA,NA,"",NA,"",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"474",0,0.75,0.58,1,0,"imgs/white_0.75_0.58_1.0_0.0.png",0,0,0,"right",1.4760537147522,"None",0,0,0,0,0.897225379943848,NA,NA,NA,NA,NA,0.893893957138062,1.39384245872498,1.39384245872498,2.88056135177612,"right",1.4760537147522,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"475",1,0.5,0.5,1,0,"imgs/white_0.5_0.5_1.0_0.0.png",1,1,0,"right",0.563039064407349,"None",0,1,1,1,2.894686460495,NA,NA,NA,NA,NA,2.88714504241943,3.3951997756958,3.3951997756958,3.96478462219238,"right",0.563039064407349,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"476",2,0.42,0.67,1,0,"imgs/white_0.42_0.67_1.0_0.0.png",2,2,0,"right",0.558406591415405,"None",0,2,2,2,3.97900342941284,NA,NA,NA,NA,NA,3.96960473060608,4.47958374023438,4.47958374023438,5.04944777488708,"right",0.558406591415405,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"477",3,0.42,0.67,0,1,"imgs/white_0.42_0.67_0.0_1.0.png",3,3,0,"right",1.68987345695496,"None",0,3,3,3,5.06315755844116,NA,NA,NA,NA,NA,5.05437207221985,5.56386637687683,5.56386637687683,7.26810503005981,"right",1.68987345695496,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"478",4,0.42,0.75,0,1,"imgs/white_0.42_0.75_0.0_1.0.png",4,4,0,"right",0.816859722137451,"None",0,4,4,4,7.28178811073303,NA,NA,NA,NA,NA,7.27591824531555,7.78155708312988,7.78155708312988,8.60225296020508,"right",0.816859722137451,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"479",5,0.33,0.67,0,1,"imgs/white_0.33_0.67_0.0_1.0.png",5,5,0,"right",0.737480878829956,"None",0,5,5,5,8.61635947227478,NA,NA,NA,NA,NA,8.60772109031677,9.11667394638062,9.11667394638062,9.87006640434265,"right",0.737480878829956,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"480",6,0.75,0.75,1,0,"imgs/white_0.75_0.75_1.0_0.0.png",6,6,0,"right",2.33421301841736,"None",0,6,6,6,9.88376951217651,NA,NA,NA,NA,NA,9.87777805328369,10.3844690322876,10.3844690322876,12.7222852706909,"right",2.33421301841736,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"481",7,0.42,0.67,1,0,"imgs/white_0.42_0.67_1.0_0.0.png",7,7,0,"right",0.569123506546021,"None",0,7,7,7,12.7361886501312,NA,NA,NA,NA,NA,12.7300267219543,13.2369246482849,13.2369246482849,13.8209419250488,"right",0.569123506546021,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"482",8,0.75,0.33,1,0,"imgs/white_0.75_0.33_1.0_0.0.png",8,8,0,"left",0.805256843566895,"None",0,8,8,8,13.8365523815155,NA,NA,NA,NA,NA,13.8248233795166,14.3210258483887,14.3210258483887,15.1410028934479,"left",0.805256843566895,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"483",9,0.33,0.33,1,0,"imgs/white_0.33_0.33_1.0_0.0.png",9,9,0,"right",1.0787398815155,"None",0,9,9,9,15.1548430919647,NA,NA,NA,NA,NA,15.1458926200867,15.6557059288025,15.6557059288025,16.7422218322754,"right",1.0787398815155,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"484",10,0.75,0.58,0,1,"imgs/white_0.75_0.58_0.0_1.0.png",10,10,0,"left",0.557581663131714,"None",0,10,10,10,16.7563281059265,NA,NA,NA,NA,NA,16.7472672462463,17.2569539546967,17.2569539546967,17.826651096344,"left",0.557581663131714,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"485",11,0.42,0.75,1,0,"imgs/white_0.42_0.75_1.0_0.0.png",11,11,0,"right",0.601215362548828,"None",0,11,11,11,17.8405594825745,NA,NA,NA,NA,NA,17.8344514369965,18.3411433696747,18.3411433696747,18.9612410068512,"right",0.601215362548828,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"486",12,0.25,0.5,0,1,"imgs/white_0.25_0.5_0.0_1.0.png",12,12,0,"right",1.03557682037354,"None",0,12,12,12,18.9749109745026,NA,NA,NA,NA,NA,18.9667730331421,19.4751126766205,19.4751126766205,20.528998374939,"right",1.03557682037354,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"487",13,0.75,0.75,1,0,"imgs/white_0.75_0.75_1.0_0.0.png",13,13,0,"right",0.562962770462036,"None",0,13,13,13,20.5429933071136,NA,NA,NA,NA,NA,20.534095287323,21.0435733795166,21.0435733795166,21.6130502223969,"right",0.562962770462036,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"488",14,0.75,0.67,1,0,"imgs/white_0.75_0.67_1.0_0.0.png",14,14,0,"right",0.654640913009644,"None",0,14,14,14,21.6273655891418,NA,NA,NA,NA,NA,21.6175661087036,22.1278223991394,22.1278223991394,22.7981297969818,"right",0.654640913009644,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"489",15,0.25,0.33,1,0,"imgs/white_0.25_0.33_1.0_0.0.png",15,15,0,"right",0.582527875900269,"None",0,15,15,15,22.8114161491394,NA,NA,NA,NA,NA,22.8058462142944,23.3121955394745,23.3121955394745,23.8985948562622,"right",0.582527875900269,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"490",16,0.42,0.5,1,0,"imgs/white_0.42_0.5_1.0_0.0.png",16,16,0,"right",0.569514989852905,"None",0,16,16,16,23.9125063419342,NA,NA,NA,NA,NA,23.9039883613586,24.4129247665405,24.4129247665405,24.9997019767761,"right",0.569514989852905,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"491",17,0.25,0.58,1,0,"imgs/white_0.25_0.58_1.0_0.0.png",17,17,0,"right",0.612950325012207,"None",0,17,17,17,25.0133547782898,NA,NA,NA,NA,NA,25.0049602985382,25.5136885643005,25.5136885643005,26.1334190368652,"right",0.612950325012207,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"492",18,0.33,0.58,0,1,"imgs/white_0.33_0.58_0.0_1.0.png",18,18,0,"left",1.67837929725647,"None",0,18,18,18,26.1476268768311,NA,NA,NA,NA,NA,26.1385791301727,26.6481397151947,26.6481397151947,28.3355131149292,"left",1.67837929725647,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"493",19,0.25,0.58,1,0,"imgs/white_0.25_0.58_1.0_0.0.png",19,19,0,"right",0.484400749206543,"None",0,19,19,19,28.3492970466614,NA,NA,NA,NA,NA,28.3434879779816,28.8500459194183,28.8500459194183,29.3529305458069,"right",0.484400749206543,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"494",20,0.42,0.25,1,0,"imgs/white_0.42_0.25_1.0_0.0.png",20,20,0,"left",0.770573854446411,"None",0,20,20,20,29.3668429851532,NA,NA,NA,NA,NA,29.3581941127777,29.8675560951233,29.8675560951233,30.6542983055115,"left",0.770573854446411,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"495",21,0.58,0.58,1,0,"imgs/white_0.58_0.58_1.0_0.0.png",21,21,0,"right",0.629944562911987,"None",0,21,21,21,30.6680836677551,NA,NA,NA,NA,NA,30.6585104465485,31.1687335968018,31.1687335968018,31.8044197559357,"right",0.629944562911987,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"496",22,0.5,0.25,0,1,"imgs/white_0.5_0.25_0.0_1.0.png",22,22,0,"left",0.687121629714966,"None",0,22,22,22,31.8190047740936,NA,NA,NA,NA,NA,31.8113334178925,32.3196120262146,32.3196120262146,33.0229091644287,"left",0.687121629714966,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"497",23,0.25,0.58,0,1,"imgs/white_0.25_0.58_0.0_1.0.png",23,23,0,"right",0.933169603347778,"None",0,23,23,23,33.036824464798,NA,NA,NA,NA,NA,33.0281593799591,33.5374658107758,33.5374658107758,34.4741923809052,"right",0.933169603347778,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"498",24,0.42,0.33,0,1,"imgs/white_0.42_0.33_0.0_1.0.png",24,24,0,"left",0.746225833892822,"None",0,24,24,24,34.4882595539093,NA,NA,NA,NA,NA,34.4797086715698,34.9885911941528,34.9885911941528,35.7419393062592,"left",0.746225833892822,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"499",25,0.5,0.5,1,0,"imgs/white_0.5_0.5_1.0_0.0.png",25,25,0,"right",0.694458723068237,"None",0,25,25,25,35.755850315094,NA,NA,NA,NA,NA,35.7468478679657,36.2562658786774,36.2562658786774,36.9592552185059,"right",0.694458723068237,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"500",26,0.67,0.58,0,1,"imgs/white_0.67_0.58_0.0_1.0.png",26,26,0,"left",0.701139211654663,"None",0,26,26,26,36.9736058712006,NA,NA,NA,NA,NA,36.9661259651184,37.473916053772,37.473916053772,38.1942713260651,"left",0.701139211654663,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"501",27,0.5,0.75,1,0,"imgs/white_0.5_0.75_1.0_0.0.png",27,27,0,"right",0.666071653366089,"None",0,27,27,27,38.2077515125275,NA,NA,NA,NA,NA,38.2003650665283,38.7084679603577,38.7084679603577,39.3784823417664,"right",0.666071653366089,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"502",28,0.5,0.75,0,1,"imgs/white_0.5_0.75_0.0_1.0.png",28,28,0,"right",1.81788039207458,"None",0,28,28,28,39.3922610282898,NA,NA,NA,NA,NA,39.383651971817,39.8928430080414,39.8928430080414,41.7135238647461,"right",1.81788039207458,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"503",29,0.67,0.5,1,0,"imgs/white_0.67_0.5_1.0_0.0.png",29,29,0,"left",1.93107199668884,"None",0,29,29,29,41.7276356220245,NA,NA,NA,NA,NA,41.72128033638,42.2281515598297,42.2281515598297,44.165050983429,"left",1.93107199668884,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"504",30,0.67,0.5,0,1,"imgs/white_0.67_0.5_0.0_1.0.png",30,30,0,"left",0.590260028839111,"None",0,30,30,30,44.1794481277466,NA,NA,NA,NA,NA,44.172299861908,44.6800403594971,44.6800403594971,45.2814729213715,"left",0.590260028839111,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"505",31,0.42,0.42,1,0,"imgs/white_0.42_0.42_1.0_0.0.png",31,31,0,"right",1.1700553894043,"None",0,31,31,31,45.2965316772461,NA,NA,NA,NA,NA,45.2853064537048,45.7810101509094,45.7810101509094,46.9681544303894,"right",1.1700553894043,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"506",32,0.33,0.5,1,0,"imgs/white_0.33_0.5_1.0_0.0.png",32,32,0,"right",0.548956632614136,"None",0,32,32,32,46.9819285869598,NA,NA,NA,NA,NA,46.9766275882721,47.4823782444,47.4823782444,48.0354070663452,"right",0.548956632614136,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"507",33,0.5,0.67,1,0,"imgs/white_0.5_0.67_1.0_0.0.png",33,33,0,"right",0.568694353103638,"None",0,33,33,33,48.0498383045197,NA,NA,NA,NA,NA,48.0409617424011,48.550023317337,48.550023317337,49.1366000175476,"right",0.568694353103638,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"508",34,0.67,0.67,0,1,"imgs/white_0.67_0.67_0.0_1.0.png",34,34,0,"left",0.708069086074829,"None",0,34,34,34,49.1504302024841,NA,NA,NA,NA,NA,49.1425428390503,49.6509923934937,49.6509923934937,50.3711698055267,"left",0.708069086074829,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"509",35,0.25,0.75,0,1,"imgs/white_0.25_0.75_0.0_1.0.png",35,35,0,"right",0.777678966522217,"None",0,35,35,35,50.3847062587738,NA,NA,NA,NA,NA,50.3766267299652,50.885421037674,50.885421037674,51.6718165874481,"right",0.777678966522217,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"510",36,0.75,0.33,0,1,"imgs/white_0.75_0.33_0.0_1.0.png",36,36,0,"left",1.57282137870789,"None",0,36,36,36,51.6859602928162,NA,NA,NA,NA,NA,51.6770238876343,52.1863813400269,52.1863813400269,53.7724795341492,"left",1.57282137870789,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"511",37,0.5,0.58,0,1,"imgs/white_0.5_0.58_0.0_1.0.png",37,37,0,"left",1.39044165611267,"None",0,37,37,37,53.7874126434326,NA,NA,NA,NA,NA,53.7803423404694,54.2884504795074,54.2884504795074,55.6923706531525,"left",1.39044165611267,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"512",38,0.5,0.67,0,1,"imgs/white_0.5_0.67_0.0_1.0.png",38,38,0,"left",0.86472487449646,"None",0,38,38,38,55.7060639858246,NA,NA,NA,NA,NA,55.6976633071899,56.206506729126,56.206506729126,57.076233625412,"left",0.86472487449646,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
"513",39,0.33,0.58,1,0,"imgs/white_0.33_0.58_1.0_0.0.png",39,39,0,"right",0.672009706497192,"None",0,39,39,39,57.0904583930969,NA,NA,NA,NA,NA,57.0834453105927,57.5909829139709,57.5909829139709,58.2777662277222,"right",0.672009706497192,"None",NA,NA,NA,2,"GA6","2025-08-20_16h08.28.962","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.9388365220274,"2025-08-20 16h08.35.618373 +0200",NA
